maxXshear,minXshear,meanXshear,medianXshear,varXshear,totalvarXshear,aucXshear,XmaxXshear,XminXshear,XmeanXshear,XmedianXshear,XvarXshear,XtotalvarXshear,XaucXshear,YmaxXshear,YminXshear,YmeanXshear,YmedianXshear,YvarXshear,YtotalvarXshear,YaucXshear,maxPress,minPress,meanPress,medianPress,varPress,totalvarPress,aucPress,XmaxPress,XminPress,XmeanPress,XmedianPress,XvarPress,XtotalvarPress,XaucPress,YmaxPress,YminPress,YmeanPress,YmedianPress,YvarPress,YtotalvarPress,YaucPress,maxYshear,minYshear,meanYshear,medianYshear,varYshear,totalvarYshear,aucYshear,XmaxYshear,XminYshear,XmeanYshear,XmedianYshear,XvarYshear,XtotalvarYshear,XaucYshear,YmaxYshear,YminYshear,YmeanYshear,YmedianYshear,YvarYshear,YtotalvarYshear,YaucYshear,subcondition,glovecondition,subject,filecount,gesture
4627,4601,4613.5125,4612,41.74667722,100,369081,3.50108272,3.497508126,3.499744405,3.499837603,7.14E-07,0.02796326216,279.9795524,3.5058391,3.500434216,3.503340446,3.503467707,1.96E-06,0.02922670285,280.2672356,292,17,148.8875,141.5,4959.873259,980,11911,4.486486486,3.823529412,4.277889892,4.266214705,0.01269114807,2.374746027,342.2311913,4.924137931,4.235294118,4.813117076,4.855426253,0.01633639818,2.204834623,385.0493661,4627,4601,4613.5125,4612,41.74667722,100,369081,3.50108272,3.497508126,3.499744405,3.499837603,7.14E-07,0.02796326216,279.9795524,3.5058391,3.500434216,3.503340446,3.503467707,1.96E-06,0.02922670285,280.2672356,flat,notgloved,WZ,2,scratch
4597,4574,4588.7375,4592,38.42389241,97,367099,3.510494097,3.502719165,3.506309792,3.505879791,3.11E-06,0.02985726445,280.5047833,3.508741259,3.501958225,3.504776272,3.504355401,3.49E-06,0.02939451397,280.3821017,54,5,20.85,17.5,157.521519,142,1668,4,2.3,3.004101348,2.71875,0.2304758364,6.041429131,240.3281079,2.777777778,2,2.278742038,2.26201373,0.04850007523,2.760772845,182.299363,4597,4574,4588.7375,4592,38.42389241,97,367099,3.510494097,3.502719165,3.506309792,3.505879791,3.11E-06,0.02985726445,280.5047833,3.508741259,3.501958225,3.504776272,3.504355401,3.49E-06,0.02939451397,280.3821017,flat,notgloved,WZ,1,stroke
4597,4578,4587.075,4586,24.62721519,61,366966,3.507517978,3.502936698,3.50558983,3.505778459,1.05E-06,0.02500742103,280.4471864,3.507312814,3.50250272,3.504911515,3.504689204,1.31E-06,0.01869218217,280.3929212,45,5,18.4,14,103.2050633,120,1472,4.4,3,3.565636679,3.550505051,0.1178055097,8.603039553,285.2509343,3.4,2.133333333,2.559486408,2.464102564,0.1039838366,5.268275783,204.7589126,4597,4578,4587.075,4586,24.62721519,61,366966,3.507517978,3.502936698,3.50558983,3.505778459,1.05E-06,0.02500742103,280.4471864,3.507312814,3.50250272,3.504911515,3.504689204,1.31E-06,0.01869218217,280.3929212,flat,notgloved,WZ,1,stroke
4595,4584,4591.5875,4592.5,8.827689873,52,367327,3.506980803,3.504141238,3.505141331,3.505116482,3.66E-07,0.01660870809,280.4113065,3.504799302,3.501523727,3.502808492,3.502776248,5.27E-07,0.01898141515,280.2246793,22,7,11.925,11,13.84240506,68,954,5.285714286,3.571428571,4.36962758,4.316666667,0.303139699,9.292445162,349.5702064,3.888888889,2.615384615,3.107127642,3,0.1341548897,6.533263786,248.5702113,4595,4584,4591.5875,4592.5,8.827689873,52,367327,3.506980803,3.504141238,3.505141331,3.505116482,3.66E-07,0.01660870809,280.4113065,3.504799302,3.501523727,3.502808492,3.502776248,5.27E-07,0.01898141515,280.2246793,flat,notgloved,WZ,1,stroke
4592,4578,4585.8875,4587,8.809968354,67,366871,3.50982962,3.503377642,3.506704707,3.506811995,1.96E-06,0.02852422532,280.5363766,3.505235602,3.50174444,3.503444101,3.503488879,5.27E-07,0.02282444182,280.2755281,34,5,21.325,23,66.65253165,108,1706,4.571428571,2.347826087,3.24402599,3.312937063,0.3207127701,7.399509707,259.5220792,4.2,2.363636364,2.950099854,2.941666667,0.1408829392,4.808091925,236.0079883,4592,4578,4585.8875,4587,8.809968354,67,366871,3.50982962,3.503377642,3.506704707,3.506811995,1.96E-06,0.02852422532,280.5363766,3.505235602,3.50174444,3.503444101,3.503488879,5.27E-07,0.02282444182,280.2755281,flat,notgloved,WZ,1,stroke
4617,4608,4612.25,4612,7.405063291,64,368980,3.500433839,3.497942387,3.499254912,3.499349241,3.64E-07,0.01430899401,279.940393,3.50162584,3.499023649,3.499905031,3.49978308,3.72E-07,0.01539176079,279.9924024,224,42,116.3125,113,2625.179589,746,9305,4.469879518,4.047619048,4.346387162,4.364514521,0.01220877445,2.116900952,347.710973,4.912037037,4.19047619,4.660858264,4.677350427,0.03601602234,2.982225421,372.8686611,4617,4608,4612.25,4612,7.405063291,64,368980,3.500433839,3.497942387,3.499254912,3.499349241,3.64E-07,0.01430899401,279.940393,3.50162584,3.499023649,3.499905031,3.49978308,3.72E-07,0.01539176079,279.9924024,flat,notgloved,WZ,1,tickle
4612,4604,4607.0375,4606.5,4.036550633,32,368563,3.500977199,3.499349523,3.500126268,3.500108578,2.09E-07,0.01194009991,280.0101014,3.500868432,3.499457348,3.50016963,3.500216826,1.53E-07,0.008900396976,280.0135704,114,15,47.7375,40.5,611.8416139,386,3819,4.485714286,3.904761905,4.305580037,4.342868339,0.01537090565,3.199780374,344.446403,4.876106195,3.761904762,4.509695204,4.612373737,0.1139740285,4.530363636,360.7756163,4612,4604,4607.0375,4606.5,4.036550633,32,368563,3.500977199,3.499349523,3.500126268,3.500108578,2.09E-07,0.01194009991,280.0101014,3.500868432,3.499457348,3.50016963,3.500216826,1.53E-07,0.008900396976,280.0135704,flat,notgloved,WZ,1,tickle
4607,4602,4604.7375,4605,1.284651899,32,368379,3.502281121,3.49913119,3.500639294,3.500542888,3.51E-07,0.0130328073,280.0511435,3.500651324,3.49913119,3.499938911,3.499891422,1.62E-07,0.008469999609,279.9951129,123,34,56.85,51.5,445.4202532,301,4548,4.475,3.80952381,4.312845807,4.353641777,0.01964967255,3.276240165,345.0276645,4.840336134,3.609756098,4.308485764,4.234949833,0.09984649638,3.714344797,344.6788611,4607,4602,4604.7375,4605,1.284651899,32,368379,3.502281121,3.49913119,3.500639294,3.500542888,3.51E-07,0.0130328073,280.0511435,3.500651324,3.49913119,3.499938911,3.499891422,1.62E-07,0.008469999609,279.9951129,flat,notgloved,WZ,1,tickle
4610,4603,4607.1625,4607.5,2.163132911,38,368573,3.502063871,3.499348676,3.500299866,3.500217061,3.81E-07,0.01432767652,280.0239893,3.500759713,3.499240287,3.499900961,3.499837204,1.68E-07,0.01258986835,279.9920768,128,21,53.5875,49,851.6631329,300,4287,4.428571429,3.694444444,4.145156431,4.24540801,0.0458910897,3.307389748,331.6125145,4.647058824,2.954545455,3.92144299,4.06962482,0.2556205175,5.425311406,313.7154392,4610,4603,4607.1625,4607.5,2.163132911,38,368573,3.502063871,3.499348676,3.500299866,3.500217061,3.81E-07,0.01432767652,280.0239893,3.500759713,3.499240287,3.499900961,3.499837204,1.68E-07,0.01258986835,279.9920768,flat,notgloved,WZ,1,tickle
4615,4605,4609.225,4609,4.40443038,55,368738,3.502170139,3.50032545,3.501133642,3.501085069,1.96E-07,0.01378087642,280.0906913,3.502167317,3.498914931,3.500599122,3.500542417,4.91E-07,0.01703076837,280.0479298,280,68,159.475,155.5,2691.467722,919,12758,4.791208791,4.49726776,4.585965944,4.569532349,0.00407707332,1.023539487,366.8772755,5,4.987878788,4.998762793,5,1.01E-05,0.03323123827,399.9010234,4615,4605,4609.225,4609,4.40443038,55,368738,3.502170139,3.50032545,3.501133642,3.501085069,1.96E-07,0.01378087642,280.0906913,3.502167317,3.498914931,3.500599122,3.500542417,4.91E-07,0.01703076837,280.0479298,flat,notgloved,WZ,2,tickle
4613,4606,4609.9875,4610,2.999841772,46,368799,3.501844218,3.499240946,3.500494991,3.500325309,5.53E-07,0.01518466523,280.0395993,3.502604167,3.499891517,3.501197125,3.501193317,4.44E-07,0.01800006031,280.09577,284,84,193.5,198,3406.987342,1102,15480,4.584158416,4.453551913,4.51809293,4.516246334,0.0009317095928,0.5903407118,361.4474344,5,4.96875,4.998228964,5,4.27E-05,0.03125,399.8583171,4613,4606,4609.9875,4610,2.999841772,46,368799,3.501844218,3.499240946,3.500494991,3.500325309,5.53E-07,0.01518466523,280.0395993,3.502604167,3.499891517,3.501197125,3.501193317,4.44E-07,0.01800006031,280.09577,flat,notgloved,WZ,2,tickle
4615,4604,4608.3125,4608,10.47072785,53,368665,3.501952278,3.4988072,3.500573939,3.500542182,6.65E-07,0.02180342993,280.0459151,3.502497286,3.500108436,3.501528633,3.501736111,3.95E-07,0.0218032873,280.1222907,321,43,146.2875,134,5437.270728,1008,11703,4.685185185,4.476821192,4.56011932,4.551657219,0.002864148711,0.8729420844,364.8095456,5,4.984126984,4.999636024,5,5.28E-06,0.0423630821,399.970882,4615,4604,4608.3125,4608,10.47072785,53,368665,3.501952278,3.4988072,3.500573939,3.500542182,6.65E-07,0.02180342993,280.0459151,3.502497286,3.500108436,3.501528633,3.501736111,3.95E-07,0.0218032873,280.1222907,flat,notgloved,WZ,2,tickle
4613,4603,4608,4608,8.17721519,48,368640,3.501409673,3.499457348,3.500336512,3.50037948,3.19E-07,0.01692501663,280.026921,3.502819957,3.498914459,3.501022412,3.501356444,1.17E-06,0.01540417234,280.081793,245,66,141.375,132.5,2426.920886,917,11310,4.6625,4.463576159,4.540159139,4.530790043,0.002233172407,1.030578929,363.2127311,5,4.909090909,4.981399528,5,0.0005958496689,0.4365913561,398.5119623,4613,4603,4608,4608,8.17721519,48,368640,3.501409673,3.499457348,3.500336512,3.50037948,3.19E-07,0.01692501663,280.026921,3.502819957,3.498914459,3.501022412,3.501356444,1.17E-06,0.01540417234,280.081793,flat,notgloved,WZ,2,tickle
