max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,maxY,minY,meanY,medianY,varY,totalvarY,aucY,XmaxY,XminY,XmeanY,XmedianY,XvarY,XtotalvarY,XaucY,YmaxY,YminY,YmeanY,YmedianY,YvarY,YtotalvarY,YaucY,filecount,gesture
227,14,111.2625,112,3910.879589,412,8901,5.3125,3.656,4.144486072,3.924573643,0.293342602,3.84695526,331.5588858,3.764705882,3.010526316,3.302858247,3.264883062,0.03284125393,3.07382779,264.2286598,4591,4570,4579.325,4579,19.91835443,124,366346,3.506116208,3.499235975,3.502312018,3.502348729,2.59E-06,0.04870468262,280.1849614,3.504918033,3.49956408,3.502017704,3.502075142,1.22E-06,0.0404152686,280.1614163,1,constant
351,167,260.1,274.5,3184.825316,600,20808,4.054474708,3.695431472,3.86896037,3.884427497,0.008912024341,1.655727711,309.5168296,3.425925926,2.950381679,3.179941823,3.154904648,0.01796304619,1.466417496,254.3953458,4586,4564,4576.9,4577,27.05316456,129,366152,3.503706934,3.496826439,3.50008592,3.499672418,4.00E-06,0.03921971936,280.0068736,3.504152098,3.498249453,3.50159213,3.501640424,1.79E-06,0.04077671904,280.1273704,1,constant
482,287,386.875,373.5,2971.908228,525,30950,4.138211382,3.617433414,3.85497668,3.877829849,0.02130430108,1.175815984,308.3981344,3.43452381,2.979452055,3.286613661,3.339345758,0.01694616522,1.199857319,262.9290929,4586,4563,4574.5375,4573,44.55553797,101,365963,3.506541648,3.498576746,3.502036957,3.502566897,5.74E-06,0.04164435559,280.1629565,3.505364572,3.499235641,3.502260178,3.501968504,2.28E-06,0.03948179716,280.1808143,1,constant
303,54,142.4625,123.5,4567.137816,457,11397,4.092592593,3.59375,3.825338219,3.797113752,0.009843837233,3.089548861,306.0270575,3.945454545,3.425742574,3.725359777,3.72509797,0.01337782038,2.47493255,298.0287822,4598,4585,4591.65,4592,9.318987342,104,367332,3.503705318,3.498367791,3.500771039,3.500489947,2.16E-06,0.03570788292,280.0616831,3.502721533,3.498366369,3.500860209,3.501034445,9.10E-07,0.03920634857,280.0688167,1,constant
107,41,79.15,79.5,301.8759494,251,6332,3.123076923,2.414634146,2.858130565,2.876798738,0.02579025705,3.418760919,228.6504452,3.780487805,3.076923077,3.400599282,3.421415005,0.02757825251,2.918823669,272.0479426,4587,4578,4582.525,4582,4.429746835,106,366602,3.507856831,3.504366812,3.506328364,3.506434024,6.33E-07,0.04407941239,280.5062691,3.50371017,3.49628983,3.500302708,3.500764025,3.89E-06,0.04234649994,280.0242167,2,constant
107,46,77.0375,76.5,282.9732595,227,6163,3.06557377,2.596491228,2.844979039,2.853571429,0.01172957304,3.576098953,227.5983231,3.857142857,3.294117647,3.506407081,3.52,0.02044416225,2.266273853,280.5125665,4587,4576,4581.4875,4581.5,6.708702532,114,366519,3.507863696,3.503052769,3.505425545,3.505564041,1.01E-06,0.04608990025,280.4340436,3.501529052,3.496943231,3.499122889,3.499127209,1.18E-06,0.03928811776,279.9298311,2,constant
93,32,65.25,65.5,232.8481013,245,5220,3.121621622,2.34375,2.799150527,2.813888889,0.02516489432,4.497715213,223.9320422,3.682926829,3.158730159,3.410960883,3.422882883,0.01642105022,2.93514431,272.8768707,4591,4576,4583.6375,4584,14.20870253,98,366691,3.507417103,3.501199564,3.504571984,3.504636118,2.11E-06,0.04033538001,280.3657587,3.502073783,3.496947231,3.500058857,3.500381751,1.00E-06,0.04231933594,280.0047085,2,constant
83,43,62.9375,63,83.40110759,207,5035,3.239130435,2.627906977,2.889274262,2.878676471,0.01587972322,3.848283939,231.141941,3.73015873,3.156626506,3.402799227,3.355042017,0.02009682438,3.463484682,272.2239382,4592,4580,4585.75,4585.5,6.063291139,107,366860,3.505997819,3.501853063,3.504042736,3.504034896,1.18E-06,0.03527145781,280.3234189,3.50185468,3.498037505,3.500180155,3.500272652,9.77E-07,0.03609007196,280.0144124,2,constant
231,119,179.7,183,624.1113924,258,14376,4.098484848,3.84279476,3.978416708,3.984250992,0.003801771174,1.860541414,318.2733367,3.244186047,2.995098039,3.132352069,3.141698842,0.004155195173,1.733602711,250.5881655,4587,4573,4579.75,4580,12.69620253,111,366380,3.505684303,3.501526385,3.503458629,3.503496503,1.08E-06,0.03569842861,280.2766903,3.50437254,3.499235307,3.501883588,3.501745201,1.36E-06,0.03965271533,280.1506871,3,constant
261,59,144.6875,105,6235.559335,302,11575,4.881355932,3.856,4.40258572,4.477011494,0.08235290946,3.543417782,352.2068576,4.65,3.01953125,3.728291766,3.906666667,0.2659636342,3.834041771,298.2633413,4605,4571,4588.4625,4588,92.78338608,95,367077,3.511198087,3.50328084,3.507496824,3.508173496,5.33E-06,0.04107722612,280.5997459,3.505764629,3.498478922,3.502852665,3.503597122,4.63E-06,0.03933650818,280.2282132,3,constant
63,32,47.0375,49,58.99857595,78,3763,5.536585366,4.714285714,5.278946892,5.284982175,0.05752479409,2.569118035,422.3157514,5,4.372881356,4.814859643,4.782978723,0.03630322269,2.410554202,385.1887714,4604,4589,4595.2625,4595,13.86693038,113,367621,3.511961722,3.506736202,3.508455194,3.508048728,1.74E-06,0.03957188066,280.6764155,3.50163292,3.497931635,3.500034073,3.5,4.45E-07,0.03624055395,280.0027258,3,constant
49,36,43.1,43,10.90126582,52,3448,5.56097561,5.183673469,5.459787044,5.510638298,0.008761513375,2.266250745,436.7829635,5,4.612244898,4.917133323,5,0.01186190201,2.216254172,393.3706658,4596,4585,4589.6125,4589.5,5.48085443,89,367169,3.511774967,3.504687159,3.508302912,3.508498584,2.99E-06,0.04045327071,280.664233,3.503813467,3.499891091,3.501747226,3.501852255,1.07E-06,0.03366244344,280.1397781,3,constant
641,378,518.175,527,7269.133544,393,41454,3.665789474,3.329173167,3.453305378,3.458620765,0.008679507011,0.907219541,276.2644302,3.296178344,2.897368421,3.119038704,3.102431856,0.01063853947,0.9714858202,249.5230963,4569,4552,4559.8375,4559,23.27705696,114,364787,3.495499451,3.491224221,3.493285526,3.493251437,8.91E-07,0.03686798088,279.462842,3.510624315,3.504277254,3.5074107,3.507501899,3.13E-06,0.04758043107,280.592856,4,constant
659,501,591.1375,593.5,1556.322627,683,47291,3.425650558,3.325581395,3.368161701,3.362456325,0.0007440608804,0.5312454618,269.452936,3.326251897,3.182444062,3.247590416,3.248050801,0.0009132562053,0.7621946206,259.8072333,4579,4559,4566.4875,4564.5,30.53148734,131,365319,3.495177554,3.489938758,3.492537685,3.492216619,2.02E-06,0.03861409004,279.4030148,3.509636443,3.505035026,3.507112355,3.506688597,1.39E-06,0.04677653907,280.5689884,4,constant
638,439,579.85,605.5,3946.103797,437,46388,3.3964687,3.145299145,3.304181948,3.329679595,0.005168605749,0.5972034947,264.3345558,3.311659193,3.160629921,3.238732696,3.240303615,0.001089984996,0.7017616538,259.0986157,4571,4551,4559.6625,4559,25.5681962,120,364773,3.498024583,3.494179662,3.495554801,3.495500439,7.20E-07,0.03642481525,279.6443841,3.509649123,3.503072871,3.50544001,3.505041652,2.99E-06,0.04057130293,280.4352008,4,constant
664,378,539.9375,558.5,9300.920095,606,43195,3.383206107,3.166666667,3.287923142,3.297182582,0.003939378042,0.5577751462,263.0338513,3.384223919,3.162162162,3.266987443,3.256559474,0.003955705793,0.7156934489,261.3589954,4573,4550,4559.125,4558,36.49050633,123,364730,3.498027181,3.491008772,3.494496538,3.49418094,2.61E-06,0.04726233165,279.5597231,3.508883527,3.502953402,3.506207875,3.506195767,2.15E-06,0.04158979987,280.49663,4,constant
206,11,129.15,137,3161.521519,399,10332,5.277777778,3.520467836,3.8725886,3.6507996,0.2554345768,3.500911832,309.807088,5.25,4.585106383,4.801335653,4.779016787,0.03575582151,2.217672119,384.1068522,4593,4579,4585.15,4584,14.4835443,118,366812,3.505226481,3.497494007,3.500956689,3.500763859,3.64E-06,0.03445939299,280.0765351,3.499019821,3.492908575,3.495896537,3.495798313,2.17E-06,0.04208436439,279.6717229,5,constant
304,138,234.275,248.5,2575.366456,483,18742,3.884057971,3.417508418,3.629228703,3.589267645,0.01461978028,1.682722345,290.3382962,4.64673913,4.455149502,4.545002978,4.562372557,0.002484289522,1.251362618,363.6002383,4582,4568,4574.8125,4575,9.470727848,124,365985,3.504816112,3.498797814,3.501228631,3.501202186,1.98E-06,0.03587236443,280.0982905,3.498906387,3.49301615,3.495974159,3.495684492,1.63E-06,0.03648145096,279.6779327,5,constant
323,216,280.175,282,1098.855063,461,22414,3.681222707,3.411949686,3.553056249,3.55972213,0.00443978961,1.447134658,284.2444999,4.638211382,4.465408805,4.531217059,4.529440745,0.001753492229,0.9679912928,362.4973647,4579,4563,4572.9875,4574,16.97452532,118,365839,3.502298096,3.496393443,3.499526052,3.499344406,1.41E-06,0.05030590943,279.9620841,3.495739567,3.489720035,3.492538456,3.492343032,1.99E-06,0.04137031163,279.4030765,5,constant
333,236,305.425,312,580.6525316,440,24434,3.610169492,3.429878049,3.532708554,3.539451357,0.002292437901,1.273539388,282.6166843,4.632302405,4.474522293,4.540959637,4.540119076,0.001679223919,1.027409641,363.276771,4571,4557,4564.7125,4565,7.194778481,108,365177,3.501206405,3.497481936,3.499489407,3.499562076,7.15E-07,0.04403327636,279.9591526,3.496494303,3.489487516,3.492626489,3.492444149,3.21E-06,0.04536809466,279.4101191,5,constant
244,130,178.975,173,824.1512658,342,14318,4.448780488,3.710526316,4.120934267,4.151977088,0.03348378335,2.177959827,329.6747413,3.733333333,3.348017621,3.565559144,3.598883845,0.01039638257,1.637475854,285.2447315,4589,4575,4582.9,4583,9.584810127,121,366632,3.507085241,3.50381846,3.505564044,3.50555919,4.12E-07,0.04441082924,280.4451235,3.501527051,3.498037505,3.499790112,3.499727372,5.94E-07,0.04745849825,279.983209,6,constant
200,95,145.4375,147.5,855.2871835,351,11635,4.123076923,3.663316583,3.917563674,3.932505176,0.01408240894,2.208227132,313.4050939,3.802631579,3.405940594,3.629182313,3.641100703,0.01076126754,1.761272242,290.3345851,4597,4583,4590.6125,4591,8.240348101,96,367249,3.507514703,3.501525054,3.504415339,3.504300473,1.50E-06,0.03988398259,280.3532271,3.50228808,3.49804007,3.499737323,3.499727847,9.34E-07,0.03528710989,279.9789859,6,constant
208,122,171.9875,177,613.177057,433,13759,4.303278689,3.58,3.88786804,3.814511233,0.04473338967,2.590218656,311.0294432,3.946745562,3.570680628,3.740644536,3.734573633,0.008494332334,2.223368214,299.2515629,4596,4586,4590.4875,4591,5.645411392,112,367239,3.509257242,3.503484321,3.506245192,3.506101547,1.29E-06,0.04140904554,280.4996154,3.501960784,3.497605572,3.499552163,3.499455575,1.29E-06,0.04139206823,279.964173,6,constant
266,168,221.6,209,809.3063291,353,17728,3.869047619,3.538461538,3.652546272,3.646029412,0.004738879412,1.977060331,292.2037018,3.848780488,3.563218391,3.704335507,3.693834794,0.005098203914,1.882697735,296.3468406,4596,4583,4590.425,4590,8.779113924,95,367234,3.508600044,3.503374701,3.506439858,3.50658969,1.64E-06,0.03695583487,280.5151887,3.501633631,3.497710922,3.49948796,3.499346974,5.93E-07,0.0351859848,279.9590368,6,constant
176,13,87.75,89,2985.987342,544,7020,3.289772727,1.153846154,2.366413477,2.598104972,0.3533830538,8.729439163,189.3130782,5.769230769,3,3.939245168,3.795953084,0.4073119369,11.66144473,315.1396134,4632,4569,4579.6875,4579,79.05300633,234,366375,3.512691466,3.501414581,3.509123763,3.510159495,9.68E-06,0.05110296329,280.7299011,3.521588946,3.497491821,3.500795409,3.500327227,7.30E-06,0.07898731596,280.0636327,7,constant
185,88,137.35,136,1008.255696,283,10988,3.13986014,2.751412429,2.93291647,2.93462556,0.005574879774,1.979241908,234.6333176,4.345794393,3.852272727,4.085685678,4.073606811,0.01953314496,1.955405603,326.8548542,4575,4556,4563.8125,4564,15.09098101,99,365105,3.515124945,3.509309967,3.511745814,3.511398509,2.15E-06,0.03745540899,280.9396651,3.50109553,3.494524748,3.498588046,3.498685076,2.51E-06,0.04370426726,279.8870437,7,constant
200,116,165.625,166,856.3386076,260,13250,3.217171717,2.769230769,3.108072052,3.147275641,0.01407704336,1.869259957,248.6457642,4.3875,3.979020979,4.21039675,4.210641275,0.006752701941,2.126895424,336.83174,4564,4554,4558.8125,4559,5.901107595,113,364705,3.512949956,3.507236842,3.510311219,3.510197369,1.56E-06,0.04622889667,280.8248975,3.500548366,3.495608256,3.498227446,3.498134738,1.44E-06,0.04418623705,279.8581957,7,constant
219,115,169.9875,167,905.4302215,284,13599,3.226415094,3.008695652,3.123944789,3.127227287,0.00310568548,1.540613204,249.9155831,4.170886076,3.902597403,4.035200668,4.029703698,0.003145074716,1.516254166,322.8160535,4570,4557,4564.5625,4564,12.07199367,109,365165,3.511826544,3.506134969,3.508523302,3.508752735,1.64E-06,0.04390122968,280.6818642,3.501645098,3.496822266,3.498930836,3.498741112,7.78E-07,0.03780304818,279.9144669,7,constant
220,82,154.7,155.5,1477.427848,515,12376,4.18627451,3.481751825,3.762736762,3.758312494,0.02471105535,2.949417898,301.018941,4.270072993,3.217391304,3.765210394,3.749287671,0.06657039377,3.869249387,301.2168316,4597,4575,4587.2,4588.5,26.31392405,130,366976,3.502723905,3.494443234,3.499193625,3.498908535,3.95E-06,0.04316579236,279.93549,3.50579235,3.499019821,3.502327621,3.502179124,1.88E-06,0.04316941603,280.1862097,1,freeplay
234,132,179.8625,180,483.3352848,514,14389,4.554794521,3.554216867,4.136798012,4.214255962,0.07318841638,3.257649574,330.9438409,3.483333333,1.814814815,2.499782542,2.350765619,0.2502907291,4.420544263,199.9826033,4598,4574,4586,4586,47.59493671,149,366880,3.503916449,3.493770492,3.497418898,3.497167276,5.66E-06,0.04110593598,279.7935119,3.511038251,3.499347258,3.505082002,3.504906238,9.43E-06,0.05819741073,280.4065601,1,freeplay
305,170,239.8125,247.5,1331.647943,551,19185,5.016129032,3.821782178,4.4016527,4.446437469,0.09708882866,3.672907461,352.132216,2.427312775,1.248091603,1.850090193,1.758970984,0.1396699733,4.46179848,148.0072154,4610,4566,4586.525,4586,155.0879747,169,366922,3.500543596,3.490483483,3.495044821,3.49465994,9.70E-06,0.05797213094,279.6035857,3.514235655,3.490778911,3.504453056,3.504577182,3.95E-05,0.07091543172,280.3562445,1,freeplay
432,150,283.2875,285.5,6701.220095,653,22663,4.669322709,3.91314554,4.171312178,4.15029967,0.04741255259,2.75153491,333.7049742,2.26450116,1.2,1.922899237,2.032079717,0.08192384013,3.062565217,153.831939,4613,4565,4589.725,4589.5,186.8601266,209,367178,3.502385082,3.492896175,3.497998186,3.497660308,5.20E-06,0.04806488272,279.8398549,3.513253012,3.494242885,3.502417386,3.502068581,3.17E-05,0.07472846821,280.1933909,1,freeplay
515,177,329.075,332.5,10715.36139,890,26326,3.662011173,2.365,2.972335074,2.889329228,0.1270676259,2.982411125,237.7868059,3.571776156,2.014204545,3.11928298,3.287387245,0.2021601633,4.167782022,249.5426384,4604,4530,4572.9375,4576,408.7681962,221,365835,3.51404741,3.497484139,3.503911423,3.503047456,1.39E-05,0.0654707677,280.3129138,3.513910186,3.496734872,3.502983871,3.500928934,2.65E-05,0.0628879477,280.2387097,2,freeplay
318,97,210.0375,207.5,2808.264399,567,16803,2.640625,1.7,2.302799779,2.361457295,0.06438929169,3.65872835,184.2239823,3.931372549,2.739299611,3.417142933,3.400099002,0.06399632913,4.035060304,273.3714346,4617,4552,4592.9375,4595,280.869462,206,367435,3.516256591,3.496317158,3.50341911,3.502832862,2.37E-05,0.06266058965,280.2735288,3.501971954,3.489680643,3.496579529,3.495532788,1.02E-05,0.04765993523,279.7263623,2,freeplay
250,38,113.9625,102,2613.530222,623,9117,4.5,2.070707071,3.201718682,3.207351117,0.474684545,5.172481352,256.1374946,4.436781609,2.227272727,3.009374767,2.746212121,0.4082793663,7.373110534,240.7499814,4611,4583,4597.4,4597,54.24303797,172,367792,3.50511203,3.497069677,3.501107766,3.501357578,4.66E-06,0.04287597934,280.0886213,3.507809111,3.489246144,3.497589914,3.496401308,2.38E-05,0.04890117882,279.8071931,2,freeplay
201,14,95.0125,103,2654.44288,534,7601,4.005494505,2.207920792,3.350460538,3.502525253,0.2444887247,4.615934796,268.036843,4.386934673,2.954545455,3.919386931,4.052774094,0.1358180631,5.095202566,313.5509545,4618,4597,4608.9375,4610,34.59098101,97,368715,3.50584922,3.499458288,3.502204004,3.502063424,1.50E-06,0.03916220238,280.1763204,3.507365685,3.499566161,3.502519068,3.502494036,4.14E-06,0.0352533452,280.2015254,2,freeplay
267,128,188.55,181.5,1370.98481,411,15084,3.274193548,2.536585366,2.937824903,2.954223395,0.02445520775,2.668194106,235.0259923,4.027777778,2.195266272,3.078629274,2.866935484,0.3563853937,4.832411041,246.2903419,4610,4570,4593.2125,4594,90.75174051,132,367457,3.504245591,3.498261625,3.500674528,3.500543124,1.78E-06,0.04353613296,280.0539623,3.510845987,3.498805127,3.505525634,3.505600804,9.40E-06,0.05182517146,280.4420507,3,freeplay
218,88,156.7125,160,734.9669304,366,12537,3.110344828,2.362637363,2.796784171,2.830128205,0.02288415728,2.91886602,223.7427337,4.392156863,2.63,3.835014656,3.96986532,0.1360380716,4.300126878,306.8011725,4606,4590,4599.9875,4600,10.21503165,103,367999,3.502937976,3.499021526,3.500941859,3.500814922,1.01E-06,0.03359905385,280.0753487,3.504355401,3.498261625,3.500982631,3.500543715,2.38E-06,0.03403085476,280.0786105,3,freeplay
115,8,57.8375,54.5,1348.213766,296,4627,2.670212766,2,2.385209652,2.448321892,0.04762148459,4.424018988,190.8167722,5.186440678,2.9375,4.056943802,3.849919743,0.3960282248,6.321213533,324.5555042,4606,4592,4598.7,4599,11.47848101,121,367896,3.503587736,3.498258598,3.501353432,3.501412429,1.16E-06,0.044265852,280.1082745,3.501412736,3.496191513,3.499108041,3.499456876,2.35E-06,0.03990170202,279.9286433,3,freeplay
130,36,82.5,80,572.0253165,321,6600,2.883495146,2.153846154,2.479835543,2.474489796,0.03392154677,3.511831247,198.3868434,4.795918367,3.092307692,4.092634633,4.304563492,0.2495588994,5.060108689,327.4107706,4600,4590,4594.4375,4594,7.742879747,114,367555,3.505551927,3.498369211,3.501685649,3.501687161,2.94E-06,0.04201242778,280.1348519,3.502393386,3.497387897,3.499751102,3.499673487,1.91E-06,0.03504775875,279.9800881,3,freeplay
399,67,223.875,236.5,9225.503165,1036,17910,3.102272727,1.624113475,2.671515254,2.86754386,0.1875554317,3.799098228,213.7212203,4.155844156,2.35770235,3.045392983,3.101588095,0.2149558016,5.614795094,243.6314386,4615,4566,4589.3625,4589,145.7023734,170,367149,3.508046977,3.498039216,3.503000126,3.503326496,4.65E-06,0.05883690041,280.2400101,3.50260983,3.488624052,3.495949207,3.495476845,1.15E-05,0.05834008795,279.6759366,4,freeplay
347,115,226.5375,217.5,5652.428956,760,18123,2.58041958,1.73245614,2.119664454,2.12238001,0.05609073358,3.606352506,169.5731563,3.439790576,2.609970674,3.03178959,3.129702513,0.06948159945,3.772506123,242.5431672,4595,4550,4573.4375,4575.5,138.4517405,212,365875,3.522961986,3.50087222,3.509051275,3.507856869,2.92E-05,0.08150315835,280.724102,3.502087453,3.494217761,3.497087262,3.496936543,2.62E-06,0.04982244698,279.766981,4,freeplay
211,42,127.625,117.5,2286.768987,534,10210,2.902439024,2,2.400316686,2.338107143,0.05603688796,4.65828852,192.0253349,3.592105263,2.56,3.082072768,3.16455863,0.1058577436,4.733082108,246.5658214,4596,4558,4577.975,4578,105.3917722,211,366238,3.510731494,3.500108909,3.505482387,3.50508474,8.32E-06,0.06230238988,280.438591,3.500109433,3.494757536,3.497865583,3.497873392,1.43E-06,0.04596976407,279.8292466,4,freeplay
226,62,126.1875,119.5,1868.38212,486,10095,3.117647059,1.848648649,2.554955225,2.630392157,0.1090762965,4.932509757,204.396418,3.524691358,2.642857143,3.080952859,3.080488445,0.09757640498,5.058993537,246.4762287,4606,4573,4591.625,4593,69.27531646,174,367330,3.507106932,3.497064579,3.500991375,3.500380778,5.70E-06,0.04447929372,280.07931,3.49901811,3.490311343,3.495601667,3.496084403,3.73E-06,0.04349418406,279.6481334,4,freeplay
93,1,22.4125,11.5,567.1568038,218,1793,5,2.333333333,3.68405563,3.229532164,0.7208099422,11.33276071,294.7244504,5,1,2.853203957,3.5,2.008851816,10.89325585,228.2563165,4604,4584,4593.8625,4594,32.57579114,118,367509,3.504359198,3.495867769,3.500038144,3.500271987,3.39E-06,0.03439550988,280.0030515,3.504793028,3.492605481,3.498874887,3.498640843,9.49E-06,0.04267398144,279.909991,5,freeplay
249,10,104.3125,71.5,6306.24288,416,8345,4.085714286,2.303030303,2.909215897,2.816471827,0.1678663278,5.931744424,232.7372717,3.9,2.476923077,3.091059131,3.050420168,0.1662819561,4.976655801,247.2847304,4613,4507,4580.15,4599,1137.091139,250,366412,3.524073663,3.497175141,3.505404037,3.500651324,7.18E-05,0.06699484329,280.432323,3.516078953,3.493687418,3.500427191,3.497014468,4.65E-05,0.0647586818,280.0341753,5,freeplay
342,62,201.775,195.5,6672.125949,852,16142,3.737588652,1.5,2.687981464,2.830731088,0.5581644084,4.768259806,215.0385171,3.443708609,2.305263158,2.986390569,3.134678142,0.1287710926,4.203204463,238.9112455,4651,4535,4590.7875,4589,1263.080854,254,367263,3.521164021,3.491923325,3.506060978,3.506187631,7.97E-05,0.07011081294,280.4848783,3.501417666,3.494158373,3.498442575,3.499128159,4.69E-06,0.05115170056,279.875406,5,freeplay
209,55,139.5125,142,1781.696044,594,11161,4.181818182,2.916666667,3.617289633,3.645722087,0.0802756986,3.549907086,289.3831707,3.235714286,2,2.732283704,2.753672014,0.07362846406,3.743007686,218.5826963,4625,4580,4604.0625,4604,132.3884494,167,368325,3.503811806,3.496413823,3.499952998,3.5,3.91E-06,0.04704299031,279.9962398,3.507192677,3.495770982,3.500827718,3.50054136,6.41E-06,0.05206396887,280.0662174,5,freeplay
281,105,196.2625,194.5,2985.335285,425,15701,3.602459016,2.635802469,3.136225365,3.120388669,0.06587918318,2.717351237,250.8980292,3.073770492,1.794392523,2.646689675,2.643590645,0.08390080498,4.365536711,211.735174,4608,4574,4589.95,4590,69.36455696,143,367196,3.505237887,3.499017682,3.502194571,3.502237674,1.84E-06,0.04955424655,280.1755656,3.50043592,3.493478261,3.497401761,3.497765685,3.31E-06,0.04804211654,279.7921408,6,freeplay
302,130,201.7,200.5,1770.516456,561,16136,3.248031496,2.214285714,2.706401542,2.719929968,0.06611088944,3.922699197,216.5121234,2.859922179,1.763358779,2.319781583,2.315780543,0.106004,4.409691784,185.5825266,4616,4576,4595.2375,4595.5,127.069462,174,367619,3.508300568,3.499458053,3.503462026,3.503258744,5.90E-06,0.05186286486,280.2769621,3.50743007,3.491007584,3.499267637,3.50005436,1.79E-05,0.06373676432,279.941411,6,freeplay
297,186,237.65,227,911.5974684,487,19012,3.541044776,2.219730942,2.85445272,2.770979884,0.16358359,3.421445956,228.3562176,2.812227074,1.602362205,2.23192798,2.277643016,0.1363850962,3.14095791,178.5542384,4636,4576,4604.725,4604,188.1765823,196,368378,3.508304196,3.498157381,3.502851809,3.50293606,4.19E-06,0.05784920973,280.2281447,3.504152098,3.483390854,3.496336908,3.497665817,2.90E-05,0.07321369253,279.7069527,6,freeplay
401,219,289.125,285.5,1783.528481,666,23130,3.996478873,2.924901186,3.389836226,3.3287893,0.08867396123,3.134225051,271.1868981,2.961672474,1.622568093,2.202020132,2.16991651,0.1145411683,4.171995575,176.1616105,4628,4584,4603.95,4601.5,151.6936709,190,368316,3.505301883,3.498151772,3.501523698,3.501359133,2.45E-06,0.04518886141,280.1218958,3.502501631,3.489407696,3.496985072,3.498476936,1.62E-05,0.06502925691,279.7588057,6,freeplay
293,27,158.55,154,7794.832911,515,12684,3.8,2.433884298,3.126730463,3.23247165,0.2021481717,4.635600675,250.138437,5.242424242,3.278846154,3.70534546,3.579474262,0.1464740617,4.587940746,296.4276368,4627,4573,4596.05,4594.5,181.8962025,206,367684,3.50664054,3.499566161,3.5030304,3.503416954,3.07E-06,0.0569951211,280.242432,3.503250975,3.492475463,3.497835465,3.49722496,5.67E-06,0.05421052257,279.8268372,7,freeplay
222,48,126.025,125.5,2533.366456,488,10082,3.58974359,2.418439716,3.093166255,3.129885496,0.09301688992,5.302947857,247.4533004,5.392857143,1.759615385,3.726462364,3.612781955,1.183696308,8.242820316,298.1169891,4621,4580,4597.4625,4595.5,103.1125,163,367797,3.504793028,3.494914521,3.500755359,3.501904031,8.17E-06,0.0483870654,280.0604287,3.497714908,3.484199134,3.49241331,3.492491838,9.76E-06,0.05372450414,279.3930648,7,freeplay
257,113,177.1125,177,1910.22769,694,14169,4.095652174,2.833333333,3.355166395,3.296576205,0.123471491,4.9861957,268.4133116,3.466666667,1.738916256,2.488337008,2.541699571,0.2615880067,8.105213246,199.0669606,4620,4585,4601.3875,4602,86.36693038,175,368111,3.504797209,3.497504882,3.500500229,3.50032538,2.38E-06,0.0577162986,280.0400183,3.496729176,3.485058467,3.490897004,3.490758854,7.08E-06,0.06905003924,279.2717603,7,freeplay
289,110,184.225,174,1680.83481,760,14738,3.730994152,2.6875,3.219736114,3.219317216,0.08007088965,4.509693713,257.5788891,3.006802721,1.225806452,2.072525736,1.981247144,0.2763009461,6.240956054,165.8020589,4635,4581,4602,4601,189.6962025,233,368160,3.504683076,3.498480903,3.500990351,3.500544188,2.39E-06,0.05316935534,280.0792281,3.497165286,3.472923409,3.489535874,3.490707843,3.04E-05,0.08964823415,279.1628699,7,freeplay
152,30,89.9,86.5,1235.559494,380,7192,4.538461538,3.639344262,4.029512229,3.970108696,0.03994564622,3.984278919,322.3609783,4,3.058823529,3.636572412,3.679245283,0.03831121994,5.393247086,290.9257929,4599,4589,4593.025,4593,4.201898734,68,367442,3.49847561,3.494663472,3.496723206,3.496790344,8.56E-07,0.04355321747,279.7378565,3.504463314,3.501413966,3.502697095,3.50261324,5.30E-07,0.03374638663,280.2157676,1,no
140,53,106.825,110.5,617.6398734,345,8546,4.412698413,3.710526316,3.963738636,3.926731079,0.02319989723,3.525475552,317.0990909,4.43,3.222222222,3.917097996,3.918518519,0.04705219435,5.01581126,313.3678397,4602,4589,4595.35,4595,8.584810127,98,367628,3.5,3.493472585,3.49715773,3.497607656,2.98E-06,0.03982194004,279.7726184,3.504026115,3.500217391,3.50205379,3.501959077,8.68E-07,0.03873918513,280.1643032,1,no
166,108,140.35,140.5,219.7240506,224,11228,4.071428571,3.636363636,3.836014271,3.8412759,0.008674787564,2.237080566,306.8811417,4.247787611,3.666666667,3.879009232,3.843509419,0.0172804299,3.19781197,310.3207385,4603,4593,4597.15,4597,6.736708861,90,367772,3.500108767,3.494020439,3.496650142,3.496736292,1.80E-06,0.03350463458,279.7320113,3.502829778,3.4996737,3.501400242,3.501414273,6.02E-07,0.03763494756,280.1120194,1,no
210,91,176.5125,182,635.2656646,376,14121,4.158415842,3.708333333,3.878242357,3.842525576,0.01094628724,2.052139399,310.2593886,3.993670886,3.527472527,3.721069826,3.689398771,0.01224171904,2.878669932,297.6855861,4602,4594,4597.5625,4597,3.185917722,82,367805,3.499130813,3.494125326,3.496232805,3.495975636,1.23E-06,0.03611019037,279.6986244,3.504457491,3.500761366,3.502440202,3.502502176,6.82E-07,0.03916965111,280.1952162,1,no
